,title,price,source,product_link,thumbnail,rating,reviews
759,H&M Men's Regular Fit T-shirts,"₹1,199",H&M,https://www.google.com/shopping/product/17886683363900717330?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTf6VAAd3aj2gt6bJ15PEGwhl1WjW-_iIM8X0qVbYszqv-bxDjnCxGIPBezvOTSq_A72VWATj-2M-CYPZ12vh-7mIjhMVvBgycFMF04VTv_30-L7qCTes8y5Q,4.6,1700.0
760,The Bear House Men's Solid Round Neck T-Shirt,₹415,Myntra,https://www.google.com/shopping/product/6441993866118385896?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTjcdYS8p2kmP20sqCvqD3Y_b99twK7jvfqswY8MzREzEIOfgcawHXj3v5d9w0uB4Tn37xUb9Dws3XeZHHDQEmGhFVuo_cB6K8IamCDkDjPS3ulmxHU3Yp-RQ,4.4,13.0
761,Uniqlo Supima Cotton Crew Neck Short Sleeve T-Shirt,"₹1,490",Uniqlo India,https://www.google.com/shopping/product/5242202923517267777?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT407Y0UPbbk-35NJtc7LCkodDt-JuWVmAYyCwohCYtRpAIdRaCVEGyckMeqHZ2SF4nLEp1Vkfh7BEIBJJ4cR-yRTa6xcpMjhvOIjIld9q899XpGOeNySD44A,5.0,2.0
762,Jack & Jones Men's Solid Slim Fit T-Shirt,₹415,Myntra,https://www.google.com/shopping/product/5744420511604231305?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSWbG6L9AMWfT_MiUxwz0Gnu1CHUq9w-8-tD8YxldXzUBZkUrU5LDZCYQ_Vs1EWWUeRgZmORloUEuSJhGLfY13Pukj-wcWLHvexAzakMOzzCFzwM-cpUrNN,4.4,95.0
763,H&M Men's Regular Fit T-shirt,₹399,H&M,https://www.google.com/shopping/product/17329299541039589993?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcToL7WUDEVOcxyY00MKeZxNZ23qVV2sOLLXVCdg67yQhdI_LLRnW1qpdmFzqbSE7I61DtaNiRFbN7XAabIhMzIeUicTG801CT_kixH8KA-Rd15MimIw6D5iq2A,4.7,19000.0
764,Gildan Men's T-Shirt,₹782,Amazon.in,https://www.google.com/shopping/product/4963551994066480977?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTiIMNCyWXYy5j-ojJsXovTrhzrHSu1sgItFQAS9agSpd1ccJJ4erblGNZ2othsywjWwDAlN52q37qzRjsh3LsWNEKo3U8rJN_oRBGdrkoIIT6ERVz9FGwQ,4.8,12000.0
765,The Souled Store Men's Solids T-Shirt,₹499,The Souled Store,https://www.google.com/shopping/product/5226217064443127210?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRSlRjKBSNcbGc0rlSq4Noa-HhCoBmje4krgeP6OC4OxG_RTVv9Y8S_Ci3Hfz4sGsmQCjmxgouDcKAT_xLSNGR21PD2JOGWI5P8V3AMWkfQUxg4kO9JJC9W,4.0,26.0
766,Jockey Men's Super Combed Cotton Round Neck Half Sleeve T-Shirt,₹211,Amazon.in,https://www.google.com/shopping/product/8222459495912039894?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQqB_1qSDoifJJVSRYTSV-8ns1ynnqL3D_eiN-srAzW4LxIjjsjA3CN3tR7Pf0klUltwWvRNtVxGwjKOuNdE0RtMQXO5yCDUpy5cRVcmPGAO9eJTr9tEN-emg,4.0,21.0
767,Amante Women's Essential Crew Neck Short Sleeve T-Shirt,₹278,Myntra,https://www.google.com/shopping/product/6068688727580239556?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTiD1sbRnSJuzLaYawDaKk77mBA9-T29KyO2K3LjPDgkshFCL1AVU2usJ8W_URSvBJnU4a8-dnozmF6BA9ju9W19dOEXnJjf92iFKcBTKbfoHpS5bsKNZ2Jw,4.0,21.0
768,H&M Men's Slim Fit T-shirts,"₹1,999",H&M,https://www.google.com/shopping/product/14383453709472350273?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSxxwduPEyncQxPgJOwKyWNJU495UBAgGCpx7uSvfYr8WEYq3azg3IAxx8oeJaWD-ADlcFra0o9CRsqon1zQaJ4k5RjBiQZpnpbVN3CHb-UGsVAvb7rDfEbvUA,4.5,1700.0
769,Levi's Men's Solid Slim Fit T-shirt,₹849,Myntra,https://www.google.com/shopping/product/925013288885823279?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcROsZNfeEAXrZuG87pofYb5Bh97TK2HcTTRSkvNXNV_emPufxAIQtIREYAfQ94_Ju42lnFiQx1wq5HwsQmUBSmp3lOTv_K5YkqFL_lS0f6lbLq7ib_6uGPI,5.0,1.0
770,H&M Men's Crew Neck Regular T-Shirt,₹399,H&M,https://www.google.com/shopping/product/3290565606518256648?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ6QAs2utgXoTVrvLQwHg0sn6bbFuzYNhL5YpbpvgQVJ8_uFC835FW_RL2FuT6PI307UhyVoU1vkP5qDKhtfkTEp3xjyFYRHegMpFj_B0QHBzniUA9sI00qTsc,4.7,7100.0
771,Uniqlo AIRism Oversized Crew Neck T-Shirt,₹990,Uniqlo India,https://www.google.com/shopping/product/9547807347204878800?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR2SbWEHax5eASDV8mobHedcdC4aZK7MF9_DLQw6coYvB8EtDL6evVwn2b-WkufZbVihBc4QWRVJTm_pIDI5LTgBfF88m9it8D4jXWzxHLuRX7p_Z906iPA,5.0,5.0
772,H&M Men's Loose Fit T-shirt,₹799,H&M,https://www.google.com/shopping/product/9001192473066302246?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQMYDc9kUCTBDLZIAxrjbvOQc8eIIZS1IQEXttHW7KAhTqSvQ1XLUYoXDzBf1JHysntqpDcqnKqHa3jeD2Ny0Y7wndLM_lYiMROBBAPGRAIf2MXM6MDn6NX,4.4,4300.0
773,Bewakoof Men's Oversized T-shirt,₹575,Myntra,https://www.google.com/shopping/product/14888139310099218980?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR6RuZWUoBT1oT5yLlh2akAaJKcMmzyMDGFDRuILuCYaRJSoyJV2pn0e-lAEydODHQ_2tFzIWL7yLFaUVhZSA51Q4vbEDTFBh5LfbIUMBQhQtRniTZfxNMzoA,4.1,49.0
774,Mufti Men's Graphic Cotton Stretch T-shirt,₹784,Flipkart,https://www.google.com/shopping/product/2974952091165410306?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ241JPZFtT62efx13r2BsXspS8Hj2RHlWb_NkXrSupe6RE7osSEfXiu8MVKdOxBQk0B5zHtRp8rdXPIUzFzzteAqra-65Hz2mVQOd5vpLJyON2N5IG4C7U,4.4,5.0
775,BASICS Men's Regular Fit Round Neck T-Shirt,₹499,Myntra,https://www.google.com/shopping/product/3454090774103880485?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ5AQdh4ZY4f15qcxc4zTi0J_HzZw95YYUM3FXbnQIslWd7sjNY-zfZwXnZtB3_nAaDSTmpqoeicIcIrQ7qFkvYnSQiM3Xi8ZoRTGmxvwUMKg1y_p_-UodP,4.0,1.0
776,Uniqlo Supima Cotton Crew Neck Short Sleeve T-Shirt,"₹1,490",Uniqlo India,https://www.google.com/shopping/product/17897145187358979120?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR1oAg44yDMYQyIgIQ8Z_af4XPI22Jgb7Ydm1_oca62KL3n5RnlGGGR4uoNtSWmO_uLCuD4YfB8BqAPgXEXbSB7ROhMe_6qC2pRDLTfM01MES94aewbYqxy,5.0,2.0
777,Jockey Men Cotton Rich Round Neck Half Sleeve T-Shirt,₹599,Myntra,https://www.google.com/shopping/product/18373533746942606907?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSwSDfGsjnxpaNRfQ94awTsjBwy_yTiuLnJOCY5aVI5MmDdX6aj8qtKigxL9lpV-jJvBe67mjoZMIA-KW1VOggwcUl2NkYOybr0K5B6GgK3eAGq9HDohmuccw,4.3,808.0
778,Jack & Jones Men's Solid Slim Fit T-Shirt,₹415,Myntra,https://www.google.com/shopping/product/5744420511604231305?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSWbG6L9AMWfT_MiUxwz0Gnu1CHUq9w-8-tD8YxldXzUBZkUrU5LDZCYQ_Vs1EWWUeRgZmORloUEuSJhGLfY13Pukj-wcWLHvexAzakMOzzCFzwM-cpUrNN,4.4,95.0
779,H&M Men's Loose Fit T-shirt,₹799,H&M,https://www.google.com/shopping/product/9001192473066302246?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQMYDc9kUCTBDLZIAxrjbvOQc8eIIZS1IQEXttHW7KAhTqSvQ1XLUYoXDzBf1JHysntqpDcqnKqHa3jeD2Ny0Y7wndLM_lYiMROBBAPGRAIf2MXM6MDn6NX,4.4,4300.0
780,Levi's Solid Men Round Neck T-shirt,₹311,Myntra,https://www.google.com/shopping/product/2433080969623056117?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSkuMyiVIqiSGu2LP_soxWTVcAsZSJVSbS9nyBUgNQUzFhgyQ_Lmz8QtWhANBKi9RwGUQuPpbCspd3adieXlhu4YJQ1LlkCimApleRw-0flzveFEEGQ2trG,4.2,817.0
781,Hm Men's Slim Fit T Shirt,₹699,H&M,https://www.google.com/shopping/product/2406907013195297288?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTz2H51AsDwOEyLCwBv0-b_AwCe2EZiWMbjcjsnoCosu5tycPy2Xxn7Xb4-y1zX6RvNAwDnrJhudfGMGFUQVMNCyYVU1lccUYsSAkdySMOidBf78yRKphDMQlM,4.4,12.0
782,Men Technosport Solid Round Neck,₹359,Myntra,https://www.google.com/shopping/product/16667822125949099168?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQU1MJJLGi9303pC6RFkKjR0mVxJxv2Y-ebr0QmcROtWmeL6T1VvXnJBOPLWj3FSudnRl_ATcR75VjWYEHoGO5IkZzoLxjmEk5YD0R5tJaIO2GkqZOSWn0m,4.5,275.0
783,Uniqlo AIRism Cotton Oversized Crew Neck T-Shirt,₹990,Uniqlo India,https://www.google.com/shopping/product/9547807347204878800?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSl8lSTLX8tMDIQwKyD1zVGTY9Q3XeI5jzrGEjqfLVbuFUhMpqO0Gc3KR6_3im4RJxWF90g_Rshz2GnGxOsKCJrKnDMvoXp-aV7QfhxD_6n1KIjvsbB3gyL,5.0,5.0
784,Solid Crew-Neck T-shirt,₹249,Amazon.in,https://www.google.com/shopping/product/8856540401659858332?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSFbxnxsXedjrAopiPi35Ag7C6xdQsOeKtydWSJaC2RaCQclc5bn8rg_NzvXWyQPgOBlFnJgmdg2Ji8IkUilMIi8EkWKRdSb200rgx4_IcNfUQHM9pZgddoHg,4.5,629.0
785,THE BEAR HOUSE Men's Cotton Solid Crew Neck T-Shirt At NykaaMan,"₹1,039",Myntra,https://www.google.com/shopping/product/8872079270376064515?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQIUhkEL7sFZ9FDETaWjLwnhvnpvr09Gi1ImUqKr9BVkYs95f5VvzV1r6avac2evQnfdiKdvGufj1BqhWV6n9mx217tNoRH8IxfZ44CG2HBYlS0sLzcP5_KSA,4.0,3.0
786,Mufti Men's Graphic Cotton Stretch T-shirt,₹784,Flipkart,https://www.google.com/shopping/product/2974952091165410306?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRFpvhVP0vu_8banKNKg9cMjoZ2CBWnZhCKLoN0pFNhLZnWEqQtqCjG6AlnyPnXcFJFTM5666NQUOFyDbIg8GdLti7zAW6sT8p4d0dBtPIwUKvDfmsk0D--,4.4,5.0
787,Men H&M Slim Fit T-shirt,₹699,H&M,https://www.google.com/shopping/product/4173080929770994891?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRgf4YQBuqQnbEUEYaR9U9zlVslrrtIdr8SQfh3zkQbxZB3e6vRvwZ4DGVPEvEJdx1D8Z_4EEILtC-70m3saPPAC04jvQCkJ9fbtVwx6wED5hQGIH0a9V7fEio,4.4,1500.0
788,Tego Bamboo Solid Men T-shirt At Nykaa Fashion,"₹1,007",Myntra,https://www.google.com/shopping/product/11031942230375040537?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTs_1MAgx3MSHA1XQBU1aCog18A5Cpb-OYGJY8rLkafN8zDt8jRNlssmElyUDJEZO938t7zQ14LBUvF8Jc48-eSONbTUbn9e6JLPE-Zb5wPa8wuuocQjJlt,4.7,12.0
789,Boldfit Athleisure Solid Men Round Neck Green T-shirt,₹349,Amazon.in,https://www.google.com/shopping/product/17149792951745870935?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ2KOTsn7v9TrV5bZQPjXD8mYhCOLqKnb2BWWVvPOoP9PPpCR3OcPrC3nu8NvcVtXp6VgffNvi891A0-snlhvyrtrPR7KbEjxy66GAspQmn3Ae-u3R23M8SVQ,4.8,17.0
790,Jockey MV16 Men Lightweight Microfiber Solid Active Wear T-Shirt,₹799,Myntra,https://www.google.com/shopping/product/15297766830425515382?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQcrqGVXmknWGQp0LqleD9hk0jqf-PlIE-42vFxx4EHlmQ0zKuTaFiZ2zNdrUzn0HlvXBr_9F0cGEBAMKOcYguxe-WNntwYD2aYvF_QUmY1SyI0Kp5bLuvExA,4.2,52.0
791,Men H&M Slim Fit Cotton T-shirt,₹799,H&M,https://www.google.com/shopping/product/5433174021790304516?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTtswhRa7945I2Q95JA8tCEgJJFqhjroRmnJ_e3VcnqNyCT5tnfDPaLT1Bifiersclws6ka_V6D_JggG6MWMzkxoWPIDhDNJfg2WjNd861AJv2NgilawPnmGw,4.3,181.0
792,Gildan Men's T-Shirt,₹782,Amazon.in,https://www.google.com/shopping/product/4963551994066480977?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTiIMNCyWXYy5j-ojJsXovTrhzrHSu1sgItFQAS9agSpd1ccJJ4erblGNZ2othsywjWwDAlN52q37qzRjsh3LsWNEKo3U8rJN_oRBGdrkoIIT6ERVz9FGwQ,4.8,12000.0
793,Domyos By Decathlon Men's Cotton Fitness T-Shirt 100 Sport tee,₹349,Myntra,https://www.google.com/shopping/product/4551733160972483498?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSbHdZI0I26MtaZIs4ip_mVYW4JgVgPkWvQyfCUFIXcUq8iU3wus33bH4yODxHYf02PnVMws6qnsn0klEebZRH5C4QaGI_wYMYX9OZhGOeU-iKj4KFHCZxMdw,3.0,2.0
794,Highlander Men's Striped Round Neck T-shirt,₹437,Myntra,https://www.google.com/shopping/product/14793399465871594584?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQTansJwELDzSLtRI3Zw8jSR0pEGJ5lDaj8RA88JQMDeAqdd4GWmBunnhpC7QuDJAFwFkXRMUzbSjiwFGKA5Qrs8bNdzf4G3pAVmYXEseZetF-1--LSULZK,4.6,8.0
795,The Souled Store Men's Striped Oversized T-Shirt,₹999,Amazon.in,https://www.google.com/shopping/product/6558799004362818330?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRYCKACjxgW8DRMLkF2D76_3CtXL772oSis1vuHfyaZBWkgOJX6EyXbAGb3q31jSk_SZ__CuX9OP4F-Qg6lDyQqJ7WhjNHgYwa8OsQMNVyGBeUbjOs5UCG_8w,4.0,1.0
796,Difference of Opinion Men's Striped Oversized T-Shirt,₹359,Myntra,https://www.google.com/shopping/product/17774137502472249714?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRv0FCqz24opE8grCmsBeB2aBVHCwYpeMgFU7RF77xQ_xff9lAC4IUvNKNY85aGDRXdqpw1WVRNKDOnhg_tLaHK4fzEtB85OYhgK2ehM44tnjhgk_2Xx0b4xA,4.0,3.0
797,Jockey Men's Striped Round Neck Half Sleeve T-Shirt,₹699,Amazon.in,https://www.google.com/shopping/product/14091575728104750848?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS2wEXcaJiUDpf8cAuG2KQvShmbMHeaiN0VEk2_vGCWEuiiGmTGBFoaLEBsFPND1VboICIu8C-eftFeLaInE0pxe2HNIbjIUa-93a4xC1VbQuwfSfTKJEUkwQ,4.6,107.0
798,Urbano Fashion Men's Striped Round Neck T-shirt,₹335,Flipkart,https://www.google.com/shopping/product/1727789763485741518?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSaMzdXCaWLkOg7auT59Pg5KPgIARX-nHTDxci658dO2W9LQ5G4w3YjTtUcyfseasEbrTeygzS5NRMtvr_oxct1nF-oA6xNK3CuJURh_ETll1cK6ahfOv7a,3.0,1.0
799,Campus Sutra Men's Multicoloured Striped Casual T-shirt,₹635,AJIO.com,https://www.google.com/shopping/product/6778515148430293366?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTbJXAsjiu6tmv43RO6AQzGR6lrIPQNUfehh93FgA2QcGm9fyT_B1zmk6A8YyQdi3DjQApF0ZlKfo3lElyTf76OIfGmJKajTYnObykjNCHmfVOXuJvSdsormA,4.7,6.0
800,Pepe Jeans Men's Multi Color Stripe Short Sleeve T-Shirt,"₹1,349",Myntra,https://www.google.com/shopping/product/2664198687436896038?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQuu72JDOPnkGW2Xjli7Zn_78QQdEo9eSLrJU0vD_zYiAlRLviSi-toT2a6XvWuLFOWR_wv1TQV5P7HCm7aDObXyJ-WbkiYcPS4ExN012aWpYVTxBkBDzq0GQ,5.0,1.0
801,United Colors of Benetton Men's Striped Round Neck T-shirt,"₹1,099",United Colors of Benetton,https://www.google.com/shopping/product/6918885063177490800?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQxhKt2YXy-eetHewOgzAlHWhrHcxRYmRpRSzpCwfD3kGivJLglZsJ-rcaWNwjffDvPLKR56eW0Uevl0RmeYdDByhzoXQVnR8Atb5WeoT7o6OA4k_xUwZJHh2XF,4.8,4.0
802,Levi's Men's Striped Polo Neck T-shirt,₹679,Amazon.in,https://www.google.com/shopping/product/2609832421938637367?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTl8-CzGUbVun8Z7APceUM048QLd6dmFbyv-5OuU7kAI9tT0amxCfQEhOZ5sGEEb_cYZxmZFaU2C8GUNajgNacSOqswJGTx0zcSPsrBlUuX5VyFKQCpk4-v,4.4,24.0
803,The Indian Garage Co. Men's Striped Polo Neck T-Shirt,₹335,Myntra,https://www.google.com/shopping/product/12357557289587950345?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRLWMTbTbXP3clUvV-b7Qka32orvhbBW1rExXRIlVURCwY8fHskU4lzWjCs3HrLB_0FdiYmwlhTvh1hEIQoGHnBlrU1T9EmQ79nqWXQZpX8O23t_fcmKsNf,4.5,51.0
804,Louis Philippe Men's Striped Polo Neck T-Shirt,₹999,Flipkart,https://www.google.com/shopping/product/15033038134856969899?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR0EHCwRTIzn3dEZBOpQE_xLv8XskfcKA-ykFt6yipWxNjDy_AP05BO-_RlFJQizSOsqADbvNTZIBgyr0nQLqOsJSaFkGEM9bSYJ0xpLexlWAez9yXmAeqeVQ,3.8,27.0
805,The Souled Store Men's Striped Oversized Polo Neck T-shirt,"₹1,299",Myntra,https://www.google.com/shopping/product/13775089060169374379?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR2bEpBxeAANCNOnWncnww7d3VYBtie_hbzjP0QvA_LK4AWP2xIRMI8pDTY33n0yhkYhq-dFnU0-4mJFREWL_3MQMcTh-w_qrb_qm-eKKMVBOD1uiVNWExT,5.0,1.0
806,Campus Sutra Men's Striped Polo Neck T-Shirt,₹441,Myntra,https://www.google.com/shopping/product/5837745143841498684?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS8n6RveM8ysRC299NpAlRGA1snoS2ZNF2MSoljzXIg3N6eZkDqoOMvzNxJArqcD5ARddPrcPBjwMMEcI718530Kikt5f3Nbn3rFPvDLYx0-H2zpKpixcR7,5.0,2.0
807,Ketch Men's Striped Round Neck T-Shirt,₹224,Myntra,https://www.google.com/shopping/product/3513473564593357474?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTW1j6963t6Dg461sgi-oFY7lQf-3wskPnJZLTZjWj3yVwT7WnhDsrlHP3pI7x4WixT4LWM0XqPlnk-ETuitZgM59TfP7qRLxuIhaP2hHoSIwEqd8XIKMcSTg,4.0,4.0
808,Campus Sutra Men's Striped Polo Neck T-Shirt,₹441,Myntra,https://www.google.com/shopping/product/5837745143841498684?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQrFm8hD56Xmkj7mqI1xsnW6E7mZ0-lR5wr3GxSl3tQYvgcu6tG4dglpHDCUdlY8wwZARsE8Yce0u3dww1YhjPP93ymFFeHZYckkCZOrWgsQQDD7rK4NYps,5.0,2.0
809,Urbano Fashion Men's Striped Round Neck T-shirt,₹335,Flipkart,https://www.google.com/shopping/product/1727789763485741518?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTJ5bJCuEbDzWtrNTn9uvUjtr4fHMjS1jrHbOuUPBd2CboXUYWQg0MbzB30kCtWq9_B_V2uNXjx_Gn-uXrbgy--pM1U7hJ8bYFadopLyTJ02LUslwlADj7X,3.0,1.0
810,U.S. Polo Assn. Men's Crew Neck Striped Lounge T-Shirt,₹699,AJIO.com,https://www.google.com/shopping/product/6125801246011935989?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSvN3bTLIhQZ389qhG7yPnVPh3uHE9AGic4VkV2xYKY5rZ4Hm77pQYopF-Ohg19OwnraJvdEz9YdLwlhW3O0ySxnhSO_UTp3qCv_IH4QWkPi20MNLIN72_zlg,4.2,27.0
811,Wrangler Men's Striped Polo T-Shirt,₹594,Myntra,https://www.google.com/shopping/product/15096482655014547688?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS4L-nkdlw0LxQfoGwOvAe7nK9b54DISHsoygX_1T7anCTh4l3y8IsJcUQW8ORqsJ0wW1ZF4G1gxrUiyg3bqgK47CiKs5QDqUqyHndk_WXdS8ZntTlFRX-Xng,4.8,7.0
812,Louis Philippe Men's Striped Slim Fit Casual T-Shirt,"₹1,361",Amazon.in,https://www.google.com/shopping/product/12528579052322314983?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRKZQMDEWXbuouQc4mDfcj5mXkJY3ClLNyGjbwewy_pQiI8VafFNbnKhiqKt-SZ3RQSMh2gswkfyQAcItEELq4XvA6IUJuGAZe-SWTVGTPPT84B6RIKlSRT,5.0,1.0
813,The Bear House Men's Striped Slim Fit Polo Collar T-Shirt,₹883,Amazon.in,https://www.google.com/shopping/product/17761282249643135190?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSoKxlMpKjtmZZX88tcsfK7ng0sVaK6ADVBTAS1TvSMebyJwIFQoJiveALxT_YWeTV4mGTE4MmRkwHltdh6n74gwQcHSA3ZACOV39HYhwNT2HItIBQz5Ut5,4.0,12.0
814,Mast & Harbour Sky Blue Retro Streaks Striped T-shirt,₹314,Myntra,https://www.google.com/shopping/product/8054305629058121872?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQRx5ZNPJYx-cG-AXQdNc4UalDB9304FpyT3qXyFjtik7pWfZUMDTBGtRuTFWGz9osMF3otjZ8xJRzM1CZioTzIaNCA5V8FeERQ9IZMWgzzjrdIZ_9JdlAu,4.1,16.0
815,Louis Philippe Men's Striped Polo Neck T-Shirt,"₹1,099",Myntra,https://www.google.com/shopping/product/15033038134856969899?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTBtXqi_Hmij-SwRZDj6Q5ElQTMBWKmmAOIN1ZzgToSfVRue75AxzXTnsIF0yXdvK2lti5qlDBQ5NjG6bA01mnn9V47-M9FCJg8gd-zaSEbjHq_MRe1ZMmw6w,3.8,27.0
816,Woodland Men's Multicoloured Striped T-shirt,"₹1,017",Myntra,https://www.google.com/shopping/product/7311889822868989839?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRtD_2eS9GjK2Y5fSOiukigrxmd0l4xYkkJ30q7USXgFacOUh9ageQBP-zsxVM_R76PcZZsDDjjt2dk8vDDhfb7EHuaPUwm4OduP_sheA811F20n53Zfx4t0A,5.0,1.0
817,Jack & Jones Men's Striped Regular Fit T-Shirt,"₹1,649",Flipkart,https://www.google.com/shopping/product/8818209411749950433?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR433u1k8vJ-6jwSiAQx3Xstq8mDD1BPsZ_bgksj26Fp-k_RLu18RUQ3bDA0-aGw6lgI4sguwWI7ihOxVb51W4yO0WRAvHLkdJFrA9JMOLn_EzVDUHZDoBC,4.4,11.0
818,Maniac Men's Striped Round Neck Oversized T-shirt,₹481,Myntra,https://www.google.com/shopping/product/4077518691080735192?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQnJbLqfIaZ0CyzVgOrx_04EegJJ0VJ9HQdqOo8cQb7uNO3LH7-JHLZaAX56gJbRT3t9QdVhXSMilKmfQdy8X2pEL7zxwkslQSN_w0TWLD-8_7_FPcZOpsE61c,4.5,13.0
819,United Colors of Benetton Men's Striped Polo Neck T-Shirt,"₹1,024",Myntra,https://www.google.com/shopping/product/12647806827449224810?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQxYOdDDRl72QiLjoDP6z_yg8d_zqGyDKbFDftgfzl2kAByyKAGD6GcyROZMc_NDRZMRZeWIMuT3XAAKNQ7p5UZ-WVRZL4FuaKyne2dQp8fjFmhzaNvVjFdCQ,4.7,3.0
820,Parx Striped Polo Neck T-shirt,₹559,Myntra,https://www.google.com/shopping/product/7610674920385025139?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS9TaYNEKW5K0gjD3JB1nIUTYRBP6iyo9_5izWcc4ubeXJvHG_xDac86ubEVVr7xk9OmBf1JvJSTMcV1itCMStvTH4ZY5udYzKi3vCLlVQsBjBPW_iRl-1t,4.0,1.0
